File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_1_88.jpg	2	20x20	0.0	[3.5875 4.9475 6.1225]	10, 150
part_1_89.jpg	1	54x54	0.0	[2.52709191 2.76783265 2.97187929]	115, 31
part_1_89.jpg	2	44x44	0.0	[3.43543388 3.79080579 9.88688017]	119, 27
part_1_90.jpg	1	22x22	29.0	[6.54752066 6.04958678 5.8553719 ]	152, 233
part_1_91.jpg	1	52x52	0.0	[3.93269231 3.74445266 3.6612426 ]	153, 34
part_1_91.jpg	2	52x52	0.0	[3.80880178 3.62647929 7.69600592]	153, 31
part_1_92.jpg	1	28x28	0.0	[2.26530612 3.6377551  4.81760204]	75, 92
part_1_95.jpg	1	24x24	35.0	[ 8.18055556  9.74479167 11.06597222]	242, 224
part_1_96.jpg	1	10x10	2.0	[10.43 12.9  14.9 ]	5, 224
part_1_96.jpg	2	32x32	0.0	[2.85351562 3.37890625 3.78710938]	107, 54
part_1_96.jpg	3	30x30	0.0	[ 3.05333333  3.60111111 12.81888889]	107, 51
part_1_103.jpg	1	24x24	0.0	[3.22916667 4.53645833 5.62326389]	54, 177
part_1_103.jpg	2	22x22	7.0	[3.73966942 5.22727273 6.4731405 ]	54, 174
part_1_104.jpg	1	40x40	49.0	[6.944375 5.61625  4.920625]	26, 191
part_1_104.jpg	2	26x26	38.0	[3.30325444 5.15828402 6.76627219]	175, 184
part_1_106.jpg	1	18x12	0.0	[10.93518519  9.98611111  9.66666667]	17, 253
part_1_106.jpg	2	20x15	0.0	[8.22333333 7.51       7.26333333]	17, 251
part_1_106.jpg	3	50x50	0.0	[8.6164 7.1672 6.2316]	85, 224
part_1_106.jpg	4	52x52	0.0	[ 7.72226331  6.43121302 12.66494083]	86, 221
part_1_107.jpg	1	28x28	0.0	[3.53188776 4.20408163 4.7627551 ]	65, 95
part_1_107.jpg	2	28x28	0.0	[3.51785714 4.18877551 6.36862245]	65, 93
part_1_115.jpg	1	58x45	9.5	[11.47126437  9.70651341  8.748659  ]	167, 240
part_1_111.jpg	1	28x28	0.0	[28.9502551  24.19897959 21.08545918]	228, 220
part_1_111.jpg	2	34x34	1.0	[23.44117647 19.43685121 27.25086505]	237, 216
part_1_111.jpg	3	48x48	0.0	[12.57552083 10.34244792 33.515625  ]	231, 213
part_1_113.jpg	1	36x36	7.0	[6.89351852 5.79012346 5.2191358 ]	46, 216
part_1_113.jpg	2	36x36	0.0	[ 6.80941358  5.72762346 13.82253086]	46, 213
part_1_112.jpg	1	32x30	0.0	[7.79895833 6.49166667 5.7625    ]	49, 242
part_1_112.jpg	2	32x32	0.0	[ 7.2265625   6.00976562 10.31640625]	49, 239
part_1_112.jpg	3	22x22	0.0	[4.19834711 4.83264463 5.30165289]	129, 191
part_1_112.jpg	4	20x20	0.0	[4.9    5.6275 6.1675]	129, 189
part_1_117.jpg	1	58x33	0.0	[14.31138976 12.90856844 12.13113898]	79, 252
part_1_117.jpg	2	58x36	0.0	[12.83812261 11.58812261 13.58477011]	79, 249
part_1_117.jpg	3	22x22	33.0	[6.29958678 5.37603306 4.96280992]	233, 223
part_1_116.jpg	1	26x26	8.0	[3.94674556 4.97337278 5.81952663]	102, 148
part_1_116.jpg	2	28x28	0.0	[3.47831633 4.39795918 6.77168367]	102, 145
part_1_121.jpg	1	38x25	2.0	[20.42736842 23.12631579 25.20842105]	19, 250
part_1_121.jpg	2	38x29	0.0	[17.53266788 19.823049   28.06987296]	19, 246
