File Name	Object ID	Object size	Object area	Object average color	Object brightness	Center (x, y)
part_3_38.jpg	1	18x4	20.0	[ 8.60546875 10.734375   12.5390625 ]	10.626302083333334	162, 246
part_3_40.jpg	Deformed_object	10x2	2.0	Deformed_object	Deformed_object	226, 194
part_3_42.jpg	Deformed_object	18x2	3.5	Deformed_object	Deformed_object	18, 51
part_3_43.jpg	1	15x4	20.0	[7.09693878 8.43877551 9.58673469]	8.374149659863946	170, 118
part_3_43.jpg	2	14x4	18.0	[10.05555556  9.88888889  9.88888889]	9.944444444444445	110, 41
part_3_49.jpg	Deformed_object	19x2	2.0	Deformed_object	Deformed_object	136, 228
part_3_53.jpg	1	12x3	16.0	[ 9.78 10.94 11.9 ]	10.873333333333333	142, 226
part_3_52.jpg	Deformed_object	10x2	3.0	Deformed_object	Deformed_object	41, 205
part_3_56.jpg	1	10x4	17.0	[18.953125 16.9375   15.78125 ]	17.223958333333332	233, 243
part_3_56.jpg	Deformed_object	21x2	4.0	Deformed_object	Deformed_object	75, 193
part_3_60.jpg	Deformed_object	17x3	18.0	Deformed_object	Deformed_object	85, 228
part_3_59.jpg	1	9x2	2.0	[13.21875  15.265625 16.8125  ]	15.098958333333334	198, 219
part_3_57.jpg	1	12x3	16.0	[ 9.69 10.72 11.51]	10.64	170, 193
part_3_57.jpg	Deformed_object	25x4	25.0	Deformed_object	Deformed_object	98, 116
part_3_57.jpg	2	17x5	2.0	[11.078125   10.80859375 10.8125    ]	10.899739583333334	240, 81
part_3_62.jpg	1	9x2	1.0	[15.828125 14.859375 14.515625]	15.067708333333334	62, 130
part_3_66.jpg	Deformed_object	17x3	18.0	Deformed_object	Deformed_object	186, 102
part_3_68.jpg	1	12x3	16.0	[11.96 11.67 11.59]	11.74	127, 227
part_3_70.jpg	Deformed_object	20x2	2.0	Deformed_object	Deformed_object	72, 82
part_3_70.jpg	1	16x4	20.0	[10.          8.55612245  7.90816327]	8.821428571428571	40, 81
part_3_73.jpg	Deformed_object	21x2	3.0	Deformed_object	Deformed_object	45, 114
part_3_72.jpg	Deformed_object	21x2	3.0	Deformed_object	Deformed_object	240, 120
part_3_74.jpg	Deformed_object	10x2	4.0	Deformed_object	Deformed_object	109, 211
part_3_74.jpg	1	19x4	2.0	[5.35802469 7.78703704 9.87037037]	7.671810699588478	226, 89
part_3_71.jpg	Deformed_object	19x2	2.0	Deformed_object	Deformed_object	85, 146
part_3_71.jpg	Deformed_object	22x4	21.0	Deformed_object	Deformed_object	79, 131
part_3_71.jpg	Deformed_object	14x2	1.0	Deformed_object	Deformed_object	229, 127
part_3_71.jpg	Deformed_object	16x2	5.0	Deformed_object	Deformed_object	178, 24
part_3_75.jpg	1	18x4	21.0	[12.41015625 17.0546875  21.00390625]	16.822916666666668	246, 243
part_3_75.jpg	Deformed_object	39x2	5.0	Deformed_object	Deformed_object	102, 189
part_3_75.jpg	Deformed_object	40x2	3.0	Deformed_object	Deformed_object	101, 187
part_3_79.jpg	Deformed_object	25x4	27.0	Deformed_object	Deformed_object	156, 165
part_3_80.jpg	Deformed_object	36x5	79.0	Deformed_object	Deformed_object	144, 130
part_3_80.jpg	1	13x3	18.0	[4.6875 7.5    9.9375]	7.375	217, 95
part_3_83.jpg	Deformed_object	21x2	2.0	Deformed_object	Deformed_object	235, 146
part_3_83.jpg	Deformed_object	17x2	2.0	Deformed_object	Deformed_object	213, 143
part_3_86.jpg	Deformed_object	30x4	47.0	Deformed_object	Deformed_object	130, 197
part_3_89.jpg	1	8x2	3.0	[26.36111111 23.47222222 22.30555556]	24.046296296296298	43, 245
part_3_89.jpg	2	10x4	2.5	[25.984375 24.390625 23.90625 ]	24.760416666666668	212, 232
part_3_91.jpg	Deformed_object	19x2	2.0	Deformed_object	Deformed_object	27, 193
part_3_92.jpg	Deformed_object	34x2	10.0	Deformed_object	Deformed_object	216, 99
part_3_94.jpg	1	10x4	2.0	[19.84375  15.8125   13.734375]	16.463541666666668	120, 238
part_3_95.jpg	1	14x4	15.0	[ 9.5625     10.96527778 12.0625    ]	10.863425925925926	161, 215
part_3_97.jpg	1	16x4	2.0	[9.35714286 8.58673469 8.29591837]	8.746598639455783	122, 39
part_3_98.jpg	Deformed_object	12x2	4.0	Deformed_object	Deformed_object	83, 18
part_3_100.jpg	1	12x3	16.0	[11.81 11.14 10.87]	11.273333333333333	75, 227
part_3_102.jpg	1	9x2	2.0	[14.796875 14.640625 14.953125]	14.796875	104, 47
part_3_103.jpg	Deformed_object	18x3	20.0	Deformed_object	Deformed_object	97, 10
part_3_104.jpg	Deformed_object	19x2	5.0	Deformed_object	Deformed_object	34, 243
part_3_105.jpg	1	9x2	2.0	[17.71875  14.34375  12.546875]	14.869791666666666	107, 65
part_3_106.jpg	1	13x4	19.0	[13.34722222 10.65277778  9.19444444]	11.064814814814815	48, 147
part_3_107.jpg	1	9x2	4.0	[24.1875   20.515625 18.84375 ]	21.182291666666668	163, 154
part_3_107.jpg	2	12x4	17.0	[12.48 10.93 10.25]	11.22	162, 99
part_3_108.jpg	1	10x3	2.0	[17.046875 14.640625 13.609375]	15.098958333333334	4, 179
part_3_108.jpg	2	13x3	18.0	[8.27083333 8.8125     9.19444444]	8.75925925925926	50, 151
